Brnd_Name,Gnrc_Name,Mftr_Name,Tot_Spndng_2017,Tot_Spndng_2018,Tot_Spndng_2019,Tot_Spndng_2020,Tot_Spndng_2021
Repaglinide,Repaglinide,Rising Pharm,3843151,7678805,11623217,11925284,9552926
Fluconazole,Fluconazole,Rising Pharm,12188435,11390797,11330473,12474525,11756780
Timolol Maleate*,Timolol Maleate,Rising Pharm,7323276,9345549,12532824,19890540,13876379
Alfuzosin HCl ER,Alfuzosin HCl,Rising Pharm,5053352,6797921,7202101,13541025,16121212
Omeprazole,Omeprazole,Rising Pharm,5407071,5715746,7890996,6775855,17768900
Pioglitazone HCl,Pioglitazone HCl,Rising Pharm,529,85840,2887078,11521395,17773167
Rosuvastatin Calcium,Rosuvastatin Calcium,Rising Pharm,80762080,45822224,21913722,19400744,18536290
Alendronate Sodium,Alendronate Sodium,Rising Pharm,0,76003,3572678,6041395,18659692
Ondansetron ODT,Ondansetron,Rising Pharm,8236662,10255165,16766516,21675029,19290623
Atenolol,Atenolol,Rising Pharm,11997,6646389,6076085,6624133,19945811
Mirtazapine,Mirtazapine,Rising Pharm,10263871,7784672,21339333,24682924,26130609
Glipizide ER,Glipizide,Rising Pharm,5916473,20833999,18041242,19518533,27479371
Pregabalin,Pregabalin,Rising Pharm,0,0,19002932,41413226,32411569
Abiraterone Acetate,Abiraterone Acetate,Rising Pharm,0,0,0,52080902,54513706
Tamsulosin HCl,Tamsulosin HCl,Rising Pharm,125748879,104348101,82378554,57274391,62266352
Duloxetine HCl,Duloxetine HCl,Rising Pharm,127335224,120860702,103916226,96743037,102722691
Ciprofloxacin HCl*,Ciprofloxacin HCl,Rising Pharm*,8954809,3922270,2720755,2246987,1213884
Triamcinolone Acetonide*,Triamcinolone Acetonide,Rising Pharm*,5230528,3328443,3013199,2926778,3346390
Diclofenac Sodium*,Diclofenac Sodium,Rising Pharm*,23520119,27248056,29869978,30667047,29264389
Gauze Bandage,Gauze Bandage,Rite Aid Corp.,223,179,162,153,165
Gauze Pads,Gauze Bandage,Rite Aid Corp.,593,721,382,280,1001
Alcohol Wipes,Alcohol Antiseptic Pads,Rite Aid Corp.,5214,6718,7906,19048,21241
Alcohol Swabs,Alcohol Antiseptic Pads,Rite Aid Corp.,73590,73463,63848,48655,47277
Pen Needle,"Pen Needle, Diabetic",Rite Aid Corp.,207777,112722,138136,151002,126095
Insulin Syringe,"Syringe And Needle,Insulin,1ml",Rite Aid-Bd,13080,7713,4812,4038,2639
Insulin Syringe,"Syringe-Needle,Insulin,0.5 Ml",Rite Aid-Bd,15213,7791,4613,3708,2693
Ipratropium Bromide*,Ipratropium Bromide,Ritedose Pharma,339769,349973,406358,241545,158392
Levalbuterol HCl,Levalbuterol HCl,Ritedose Pharma,485402,474467,504532,332783,185044
Albuterol Sulfate*,Albuterol Sulfate,Ritedose Pharma,981082,1150500,1412876,893899,699833
Ipratropium-Albuterol,Ipratropium/Albuterol Sulfate,Ritedose Pharma,2008879,3280121,5061003,3355726,2074159
Tamiflu,Oseltamivir Phosphate,Roche Labs.,8841692,3189971,416430,254695,34177
Boniva*,Ibandronate Sodium,Roche Labs.,1271078,1020338,738127,648540,555345
Klonopin,Clonazepam,Roche Labs.,3035687,3684197,4346979,4568132,4412317
Valium,Diazepam,Roche Labs.,7347379,7323886,6638167,6555723,5976120
Adapalene,Adapalene,Rochester Pharm,0,0,111341,354290,949007
Alinia,Nitazoxanide,Romark Laborato,10043475,11892396,13662443,11406351,1791011
Tinidazole,Tinidazole,Roxane/West-War,32698,20621,19515,13572,607
Oxycodone-Acetaminophen,Oxycodone HCl/Acetaminophen,Roxane/West-War,4287261,529844,171426,78171,1295
Ramipril,Ramipril,Roxane/West-War,3125436,3123228,521136,36474,2103
Granisetron HCl*,Granisetron HCl,Roxane/West-War,190617,183796,173728,55690,2411
Ropinirole HCl,Ropinirole HCl,Roxane/West-War,5401190,1462604,528189,90784,9333
Montelukast Sodium,Montelukast Sodium,Roxane/West-War,6692664,870333,513295,185597,13596
Lithium,Lithium Citrate,Roxane/West-War,526013,861017,889313,286797,14072
Midazolam HCl*,Midazolam HCl,Roxane/West-War,8300,15487,11396,13341,19281
Alprazolam Intensol,Alprazolam,Roxane/West-War,35940,30530,53181,52731,25616
Megestrol Acetate,Megestrol Acetate,Roxane/West-War,2833982,1219693,1382588,228949,27310
Methadone Intensol,Methadone HCl,Roxane/West-War,37990,63421,58269,63038,33880
Telmisartan,Telmisartan,Roxane/West-War,1364765,346072,867976,192292,44451
Perindopril Erbumine,Perindopril Erbumine,Roxane/West-War,362467,357855,231705,147745,48448
Oxcarbazepine,Oxcarbazepine,Roxane/West-War,1287393,1633686,2072622,434517,64444
Lidocaine HCl*,Lidocaine HCl,Roxane/West-War,180912,178413,146874,103509,72547
Quetiapine Fumarate,Quetiapine Fumarate,Roxane/West-War,754262,191313,128888,98253,87376
Methadone HCl*,Methadone HCl,Roxane/West-War,100887,100154,92429,92153,91285
Meperidine HCl,Meperidine HCl,Roxane/West-War,637547,516108,272239,133665,145510
Dexamethasone Intensol,Dexamethasone,Roxane/West-War,118037,143734,154734,169219,174761
Imipramine Pamoate,Imipramine Pamoate,Roxane/West-War,2549372,4708223,840486,222682,177997
Propranolol HCl*,Propranolol HCl,Roxane/West-War,149620,148043,164449,171341,187629
Prednisone Intensol,Prednisone,Roxane/West-War,115360,176562,189458,166178,208506
Linezolid,Linezolid,Roxane/West-War,183751,269000,230030,250450,269708
Citalopram HBr,Citalopram Hydrobromide,Roxane/West-War,734909,222034,372436,291901,297267
Ondansetron HCl*,Ondansetron HCl,Roxane/West-War,214956,67557,185495,438786,313232
Galantamine Hydrobromide,Galantamine HBr,Roxane/West-War,339975,313845,309110,337609,319102
Diazepam*,Diazepam,Roxane/West-War,384238,383046,370709,370492,361191
Clotrimazole*,Clotrimazole,Roxane/West-War,409306,407021,817569,699817,375852
Cilostazol,Cilostazol,Roxane/West-War,2867138,2138106,1571354,1581006,441780
Telmisartan-Hydrochlorothiazid,Telmisartan/Hydrochlorothiazid,Roxane/West-War,6166960,2112798,2731707,2004466,484819
Diphenoxylate-Atropine,Diphenoxylate HCl/Atropine,Roxane/West-War,404580,557464,532824,544859,519418
Cyclophosphamide*,Cyclophosphamide,Roxane/West-War,3533617,2441756,1012193,739852,545143
Calcitriol*,Calcitriol,Roxane/West-War,568411,769290,786246,700915,556699
Flecainide Acetate,Flecainide Acetate,Roxane/West-War,552982,681509,673948,709700,616137
Alosetron HCl,Alosetron HCl,Roxane/West-War,5080101,3864234,4223430,2581189,713852
Risperidone,Risperidone,Roxane/West-War,109635,142774,278297,874916,767569
Naratriptan HCl,Naratriptan HCl,Roxane/West-War,636217,646615,678316,905957,849348
Oxycodone HCl,Oxycodone HCl,Roxane/West-War,1903427,1457454,924226,736708,877901
Lorazepam Intensol,Lorazepam,Roxane/West-War,809678,740941,927606,1268746,982908
Oxymorphone HCl,Oxymorphone HCl,Roxane/West-War,2410156,1460039,1188777,1090409,1091069
Lithium Carbonate,Lithium Carbonate,Roxane/West-War,2474079,2205698,1673106,1567273,1330011
Torsemide,Torsemide,Roxane/West-War,299567,800408,1350094,837904,1366506
Protriptyline HCl,Protriptyline HCl,Roxane/West-War,700917,1329953,1603909,1731708,1456583
Lithium Carbonate ER,Lithium Carbonate,Roxane/West-War,2395266,2586540,2230150,1947227,1550711
Butorphanol Tartrate*,Butorphanol Tartrate,Roxane/West-War,1258869,811676,1242241,1975095,2062609
Azelastine HCl*,Azelastine HCl,Roxane/West-War,405925,212502,106679,90282,3128248
Acarbose,Acarbose,Roxane/West-War,555465,307878,2166183,4384019,4669434
Exemestane,Exemestane,Roxane/West-War,19208076,20261496,15474253,8827557,4750477
Dexamethasone,Dexamethasone,Roxane/West-War,2497022,2197590,2222996,3763401,5278887
Mercaptopurine,Mercaptopurine,Roxane/West-War,7144715,7187639,6121194,6421012,5377286
Mycophenolate Mofetil,Mycophenolate Mofetil,Roxane/West-War,6945762,9480563,8793818,11182830,6155177
Morphine Sulfate*,Morphine Sulfate,Roxane/West-War,12221389,12222536,10643018,8256289,6192434
Irbesartan-Hydrochlorothiazide,Irbesartan/Hydrochlorothiazide,Roxane/West-War,3002624,2562890,7418439,7890895,6632837
Prednisone,Prednisone,Roxane/West-War,11939259,12827645,15439739,13349621,9758919
Ipratropium Bromide*,Ipratropium Bromide,Roxane/West-War,6906573,9290046,12822410,15895450,13214522
Methotrexate*,Methotrexate Sodium,Roxane/West-War,27864723,36954459,30998307,33968237,20440725
Furosemide*,Furosemide,Roxane/West-War,21899878,24302599,28733835,26970857,21778320
Sodium Polystyrene Sulfonate*,Sodium Polystyrene Sulfonate,Roxane/West-War*,426930,641954,153649,24078,824
Derma-Smoothe-FS,Fluocinolone Acetonide,Royal Pharmaceu,3691,4787,16441,13725,12564
Derma-Smoothe-FS,Fluocinolone/Shower Cap,Royal Pharmaceu,14139,9626,39888,26871,20781
Dermotic,Fluocinolone Acetonide Oil,Royal Pharmaceu,4163,9299,30573,28891,29530
Ixempra,Ixabepilone,R-Pharm US,102724,204480,273949,565787,493809
Easy-Touch Insulin Syringe,"Syringe And Needle,Insulin,1ml",Rugby,3747,602,409,208,393
Insulin Syringe,"Syringe And Needle,Insulin,1ml",Rugby,55193,37158,15385,3454,3061
Alcohol Prep Pads,Alcohol Antiseptic Pads,Rugby,168842,196202,233470,243498,337489
Tizanidine HCl,Tizanidine HCl,"SA3, LLC",0,0,0,1199,1128
Cyclobenzaprine HCl,Cyclobenzaprine HCl,"SA3, LLC",965899,1237549,3931233,2956904,3028480
Aripiprazole,Aripiprazole,Safecor Health,3213,7842,5721,2531,1611
Mesna,Mesna,Sagent Pharmace,6535,1455,1047,1037,648
Heparin Sodium*,"Heparin Sodium,Porcine/PF",Sagent Pharmace,2378,0,0,0,1517
Palonosetron HCl,Palonosetron HCl,Sagent Pharmace,0,0,9108,12124,2571
Furosemide*,Furosemide,Sagent Pharmace,0,0,0,0,2896
Ondansetron HCl,Ondansetron HCl/PF,Sagent Pharmace,14948,6583,1642,3582,3368
Metronidazole,Metronidazole/Sodium Chloride,Sagent Pharmace,0,0,0,4042,3372
Acetylcysteine*,Acetylcysteine,Sagent Pharmace,0,0,9338,11082,7641
Haloperidol Lactate*,Haloperidol Lactate,Sagent Pharmace,75871,48217,16074,4237,8016
Linezolid-D5W,Linezolid In Dextrose 5%,Sagent Pharmace,0,0,28736,23180,9378
Irinotecan HCl,Irinotecan HCl,Sagent Pharmace,28295,28491,60748,14440,12795
Oxaliplatin,Oxaliplatin,Sagent Pharmace,60137,23629,17885,33064,12898
Docetaxel,Docetaxel,Sagent Pharmace,0,5469,10269,16058,15140
Ciprofloxacin-D5W,Ciprofloxacin In 5 % Dextrose,Sagent Pharmace,15461,31543,31367,21617,15207
Ganciclovir Sodium,Ganciclovir Sodium,Sagent Pharmace,0,10367,12243,16692,21752
Ampicillin Sodium*,Ampicillin Sodium,Sagent Pharmace,115443,77075,67224,29464,22876
Vinorelbine Tartrate,Vinorelbine Tartrate,Sagent Pharmace,9231,18123,20507,24031,23866
Zoledronic Acid,Zoledronic Acid,Sagent Pharmace,80210,51627,38101,39745,25000
Desmopressin Acetate*,Desmopressin Acetate,Sagent Pharmace,0,0,0,0,36463
Ibandronate Sodium*,Ibandronate Sodium,Sagent Pharmace,195529,114179,83544,58536,44170
Leucovorin Calcium*,Leucovorin Calcium,Sagent Pharmace,104427,113538,113169,56345,49131
Zoledronic Acid,Zoledronic Ac/Mannitol/0.9nacl,Sagent Pharmace,0,2196,13922,43086,58148
Gemcitabine HCl,Gemcitabine HCl,Sagent Pharmace,104939,77600,76192,87662,60821
Levofloxacin-D5W,Levofloxacin In Dextrose 5 %,Sagent Pharmace,181729,113558,75546,83635,61308
Fluconazole-NaCl,"Fluconazole In NaCl,Iso-Osm",Sagent Pharmace,82113,57004,48845,62914,71587
Clindamycin Phosphate*,Clindamycin Phosphate,Sagent Pharmace,55989,36285,45171,78837,85397
Piperacillin-Tazobactam,Piperacillin Sodium/Tazobactam,Sagent Pharmace,159588,104288,52209,97869,85836
Cefazolin Sodium*,Cefazolin Sodium,Sagent Pharmace,441948,473533,123032,97468,93073
Micafungin,Micafungin Sodium,Sagent Pharmace,0,0,0,0,95668
Amikacin Sulfate,Amikacin Sulfate,Sagent Pharmace,56108,68135,125280,121060,97812
Octreotide Acetate,Octreotide Acetate,Sagent Pharmace,784579,907975,586139,148343,105783
Glydo,Lidocaine HCl,Sagent Pharmace,26460,55013,120643,131668,117800
Cefoxitin,Cefoxitin Sodium,Sagent Pharmace,39042,57392,54131,73127,134658
Fulvestrant,Fulvestrant,Sagent Pharmace,0,0,261816,556503,146214
Vancomycin HCl*,Vancomycin HCl,Sagent Pharmace,533573,661359,221411,139306,157518
Heparin Sodium,"Heparin Sodium,Porcine",Sagent Pharmace,847964,618819,161742,242525,168839
Nafcillin Sodium*,Nafcillin Sodium,Sagent Pharmace,183824,242829,301524,357314,175189
Ceftriaxone*,Ceftriaxone Sodium,Sagent Pharmace,372867,140427,97952,196412,212001
Ampicillin-Sulbactam*,Ampicillin Sodium/Sulbactam Na,Sagent Pharmace,124420,829242,192089,201700,240204
Zoledronic Acid,Zoledronic Acid/Mannitol-Water,Sagent Pharmace,215008,160403,174167,256611,295651
Haloperidol Decanoate,Haloperidol Decanoate,Sagent Pharmace,0,1105271,1367495,1053239,754141
Ceftazidime,Ceftazidime,Sagent Pharmace,525651,841867,675815,729543,910340
Oxacillin Sodium*,Oxacillin Sodium,Sagent Pharmace,91699,1098571,1094175,1277132,1110693
Cefepime HCl*,Cefepime HCl,Sagent Pharmace,1008591,991388,695521,847632,1291059
Daptomycin,Daptomycin,Sagent Pharmace,0,1374922,8865992,8512038,15891054
Cefuroxime Sodium*,Cefuroxime Sodium,Sagent Pharmace*,1043,1799,1335,1887,1725
Ketorolac Tromethamine*,Ketorolac Tromethamine,Sagent Pharmace*,12615,19453,11856,3456,2003
Fluconazole-NaCl,"Fluconazole In NaCl,Iso-Osm",Sagent/Novaplus,0,0,0,548,2051
Daptomycin,Daptomycin,Sagent/Novaplus,0,0,0,17997,14194
Oxacillin Sodium*,Oxacillin Sodium,Sagent/Novaplus,0,0,31763,128728,112361
Cefazolin Sodium*,Cefazolin Sodium,Sagent/Premierp,138412,78600,50561,38419,7922
Ceftriaxone*,Ceftriaxone Sodium,Sagent/Premierp,370973,133448,126128,111591,41192
Ceftazidime,Ceftazidime,Sagent/Premierp,264844,156223,256315,278910,76904
Cefepime HCl*,Cefepime HCl,Sagent/Premierp,377087,480326,368678,362951,105503
Anusol-HC,Hydrocortisone,Salix Pharmaceu,127302,84494,57453,37090,23747
Diuril,Chlorothiazide,Salix Pharmaceu,5040,8721,11015,20134,24603
Proctocort,Hydrocortisone,Salix Pharmaceu,135694,112651,81084,60909,67447
Colazal,Balsalazide Disodium,Salix Pharmaceu,334524,296584,333338,229652,246664
Osmoprep,"Sod Phosphate Mbas/Sod Phos,Di",Salix Pharmaceu,828580,747660,716735,500694,346306
Moviprep,PEG3350/Sod Sul/NaCl/KCl/Asb/C,Salix Pharmaceu,7124886,7215077,4575601,991490,458692
Uceris*,Budesonide,Salix Pharmaceu,496621,990318,1160708,1453764,1392321
Azasan,Azathioprine,Salix Pharmaceu,1322659,1436069,1587309,1899877,1475075
Plenvu,PEG3350/Sod Sul/NaCl/KCl/Asb/C,Salix Pharmaceu,0,83655,1089558,3715866,7384497
Apriso,Mesalamine,Salix Pharmaceu,89100442,110176568,135753315,28089239,13566619
Trulance,Plecanatide,Salix Pharmaceu,0,0,0,7814398,65636493
Xifaxan,Rifaximin,Salix Pharmaceu,541286965,633415245,762215285,844562189,890298769
Relistor*,Methylnaltrexone Bromide,Salix Pharmaceu*,43672737,59613614,68503456,82678459,95717741
Methocarbamol*,Methocarbamol,Sallus Laborato,0,0,0,0,190
Insulin Syringe,"Syring-Needl,Disp,Insul,0.3 Ml",Sam'S West Inc,0,11915,15830,12193,9836
Insulin Syringe,"Syringe-Needle,Insulin,0.5 Ml",Sam'S West Inc,0,23349,33465,27536,21098
Insulin Syringe,"Syringe And Needle,Insulin,1ml",Sam'S West Inc,0,22969,32622,25612,23153
Pen Needle,"Pen Needle, Diabetic",Sam'S West Inc,8389,142582,174536,160417,152748
Cefazolin Sodium*,Cefazolin Sodium,Samson Medical,699,8617,27819,7485,1759
Cefepime HCl*,Cefepime HCl,Samson Medical,0,0,0,0,3748
Prenata,Prenatal Vit37/Iron/Folic Acid,Sancilio & Comp,3603,952,133,95,45
Prenatal Plus,"PNV,Calcium 72/Iron/Folic Acid",Sancilio & Comp,628469,148076,14960,5492,1962
Temazepam,Temazepam,Sandoz,219393,81876,15826,6232,283
Ipratropium-Albuterol,Ipratropium/Albuterol Sulfate,Sandoz,694552,463452,19186,2647,838
Pramipexole Dihydrochloride,Pramipexole Di-HCl,Sandoz,68033,41155,47925,13003,841
Glycopyrrolate*,Glycopyrrolate,Sandoz,0,0,0,0,894
Clozapine,Clozapine,Sandoz,39242,3803958,2386575,15442,955
Tropicamide,Tropicamide,Sandoz,17502,16594,15794,1633,3358
Klor-Con-Ef,Potassium Bicarbonate/Cit Ac,Sandoz,289806,257159,224240,20574,3376
Fosaprepitant Dimeglumine,Fosaprepitant Dimeglumine,Sandoz,0,0,0,0,3786
Dicloxacillin Sodium,Dicloxacillin Sodium,Sandoz,28075,13599,9423,6350,5011
Methylphenidate HCl,Methylphenidate HCl,Sandoz,1954344,253231,55829,27682,5024
Cefepime HCl*,Cefepime HCl,Sandoz,84812,6592,9750,5732,5615
Symjepi,Epinephrine,Sandoz,0,0,47330,96685,7036
Bisoprolol-Hydrochlorothiazide,Bisoprolol/Hydrochlorothiazide,Sandoz,126034,102613,63817,30764,7523
Proparacaine HCl,Proparacaine HCl,Sandoz,11817,10056,16109,10757,8390
Klor-Con M15,Potassium Chloride,Sandoz,680076,744030,567510,43837,8493
Donepezil HCl ODT,Donepezil HCl,Sandoz,419984,238873,22037,12015,9627
Nevirapine ER,Nevirapine,Sandoz,1200760,729417,313407,175421,10623
Pioglitazone-Glimepiride,Pioglitazone HCl/Glimepiride,Sandoz,506519,85533,30035,9732,12666
Lansoprazol-Amoxicil-Clarithro,Lansoprazole/Amoxiciln/Clarith,Sandoz,534448,260814,79422,14493,12808
Terazosin HCl,Terazosin HCl,Sandoz,8942299,3192471,1262667,198261,12844
Benazepril HCl,Benazepril HCl,Sandoz,178639,117996,56239,28331,14390
Pravastatin Sodium,Pravastatin Sodium,Sandoz,1748630,563325,116710,37237,14674
Telmisartan,Telmisartan,Sandoz,984923,48086,32912,18026,16425
Minocycline HCl ER,Minocycline HCl,Sandoz,173724,245798,81678,21370,16526
Klor-Con M10,Potassium Chloride,Sandoz,12287807,9820114,6808423,204944,17927
Pantoprazole Sodium*,Pantoprazole Sodium,Sandoz,0,0,0,4173,18494
Ropinirole ER,Ropinirole HCl,Sandoz,3263298,2135606,343403,32466,18597
Lisinopril-Hydrochlorothiazide,Lisinopril/Hydrochlorothiazide,Sandoz,1255955,324919,65493,33805,21264
Acetaminophen,Acetaminophen,Sandoz,0,0,0,0,21434
Clindamycin Phos-Benzoyl Perox,Clindamycin Phos/Benzoyl Perox,Sandoz,83225,118782,99838,39217,22473
Citalopram HBr,Citalopram Hydrobromide,Sandoz,105337,46942,30274,23637,23198
Clonazepam,Clonazepam,Sandoz,10148642,4531745,378696,91901,23711
Temovate,Clobetasol Propionate,Sandoz,83576,81226,60168,31089,24112
Pioglitazone-Metformin,Pioglitazone HCl/Metformin HCl,Sandoz,1721495,3116179,2011334,304939,24213
Naloxone HCl*,Naloxone HCl,Sandoz,0,0,0,0,25327
Imiquimod,Imiquimod,Sandoz,1286372,1806816,218610,56919,28892
Clobazam,Clobazam,Sandoz,0,1766,66667,53068,30311
Daptomycin,Daptomycin,Sandoz,0,0,0,0,30794
Promethazine HCl*,Promethazine HCl,Sandoz,109029,68762,49674,45950,33819
Desonide,Desonide,Sandoz,1768229,941185,445170,202917,34707
Risperidone ODT,Risperidone,Sandoz,6674922,4728502,824666,198937,35352
Nadolol,Nadolol,Sandoz,12336884,1810636,254480,79957,37239
Imipramine HCl,Imipramine HCl,Sandoz,1122879,1030745,986912,306802,42690
Bisoprolol Fumarate,Bisoprolol Fumarate,Sandoz,6577603,2351604,248757,112221,44762
Metaxalone,Metaxalone,Sandoz,8577701,2820968,500189,102843,44839
Klor-Con 8,Potassium Chloride,Sandoz,3898265,2856097,1143703,127073,45318
Palonosetron HCl,Palonosetron HCl,Sandoz,0,64839,83223,50190,46925
Leuprolide Acetate,Leuprolide Acetate,Sandoz,155000,125313,75778,56645,46940
Montelukast Sodium,Montelukast Sodium,Sandoz,6638163,828857,277360,149291,46998
Drospirenone-Eth Estra-Levomef,Drospir/Eth Estra/Levomefol Ca,Sandoz,27004,47412,33474,50779,47723
Methimazole,Methimazole,Sandoz,1526632,566367,137405,78924,54103
Regonol,Pyridostigmine Bromide,Sandoz,33398,19905,13440,39521,56966
Klor-Con 10,Potassium Chloride,Sandoz,15114584,13016167,7623271,237800,57773
Levofloxacin*,Levofloxacin,Sandoz,788725,636884,292683,176209,62083
Lovastatin,Lovastatin,Sandoz,9449613,1891873,485218,137654,69954
Penicillin V Potassium,Penicillin V Potassium,Sandoz,577827,400576,406186,255680,73829
Clindamycin Phosphate-D5W,Clindamycin Phosphate/D5W,Sandoz,146116,112920,107876,96533,76678
Tizanidine HCl,Tizanidine HCl,Sandoz,4166187,1461183,297070,170779,77013
Fluoxetine HCl,Fluoxetine HCl,Sandoz,13999064,3384320,1621157,463562,80690
Tobramycin,Tobramycin In 0.225% Sod Chlor,Sandoz,1588148,1389570,693496,282161,81086
Quetiapine Fumarate,Quetiapine Fumarate,Sandoz,457585,405354,109079,75845,84412
Lisinopril,Lisinopril,Sandoz,29405567,2730535,452268,182139,89558
Gatifloxacin,Gatifloxacin,Sandoz,756417,525534,666519,375964,93215
Cilostazol,Cilostazol,Sandoz,2210279,893228,274040,174206,96636
Adapalene,Adapalene,Sandoz,73730,76724,80272,72137,97507
Divalproex Sodium,Divalproex Sodium,Sandoz,2737672,2148001,1780936,1174935,100693
Nystatin*,Nystatin,Sandoz,1371305,685270,219394,133296,105402
Linezolid-D5W,Linezolid In Dextrose 5%,Sandoz,123908,399618,402150,279097,107793
Valsartan-Hydrochlorothiazide,Valsartan/Hydrochlorothiazide,Sandoz,376402,156893,80281,72806,110728
Lansoprazole,Lansoprazole,Sandoz,895706,686364,189957,119314,112611
Amiodarone HCl*,Amiodarone HCl,Sandoz,16188153,5139084,485835,209702,122314
Midodrine HCl,Midodrine HCl,Sandoz,7751449,3489889,493641,236387,123514
Cyclopentolate HCl,Cyclopentolate HCl,Sandoz,55790,79292,93408,58852,123614
Klor-Con M20,Potassium Chloride,Sandoz,36820199,35014337,20805819,379478,125144
Penicillin G Potassium,Penicillin G Potassium,Sandoz,414278,300339,406969,266769,125565
Methazolamide,Methazolamide,Sandoz,4671289,1160103,443347,251301,128438
Clomipramine HCl,Clomipramine HCl,Sandoz,20806530,9088433,2996195,450182,130015
Amlodipine Besylate-Benazepril,Amlodipine Besylate/Benazepril,Sandoz,869644,449043,255148,149271,133482
Carvedilol,Carvedilol,Sandoz,218303,155351,154067,117165,135426
Quinidine Sulfate,Quinidine Sulfate,Sandoz,189033,178385,173712,159549,136965
