Station Name,Street Address,City,State,ZIP,Station Phone,Groups With Access Code,Access Days Time,EV Level2 EVSE Num,EV DC Fast Count,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Open Date,EV Connector Types,Country,Facility Type,EV Pricing
Chevron #2200,320 E Millbrae Ave,Millbrae,CA,94030,877-455-3833,Public,24 hours daily,,4,eVgo Network,https://www.evgo.com/,GPS,37.6012395,-122.383501,5/7/2023,228700,2023-05-07 23:56:28 UTC,7/28/2021,CHADEMO J1772COMBO,US,,
EVgo 350 Pacific Hub,350 Pacific Ave,San Francisco,CA,94111,877-455-3833,Public,24 hours daily,,6,eVgo Network,https://www.evgo.com/,GPS,37.79781,-122.40162,5/7/2023,228701,2023-05-07 23:56:28 UTC,7/4/2021,CHADEMO J1772COMBO,US,,
Sheetz #579,11774 Sudley Manor Dr,Manassas,VA,20109,877-455-3833,Public,24 hours daily,,4,eVgo Network,https://www.evgo.com/,GPS,38.7834844,-77.5198883,5/7/2023,228702,2023-05-07 23:56:28 UTC,5/1/2020,CHADEMO J1772COMBO,US,,
Courtyard Anaheim Buena Park,7621 Beach Blvd,Buena Park,CA,90620,877-455-3833,Public,24 hours daily,,2,eVgo Network,https://www.evgo.com/,GPS,33.8527959,-117.9988407,5/7/2023,228703,2023-05-07 23:56:29 UTC,12/19/2019,CHADEMO J1772COMBO,US,,
Crossroads Centre,10850 Lincoln Trl,Fairview Heights,IL,62208,877-455-3833,Public,24 hours daily,,6,eVgo Network,https://www.evgo.com/,GPS,38.5919613,-89.988948,5/7/2023,228704,2023-05-07 23:56:29 UTC,9/21/2022,CHADEMO J1772COMBO,US,,
The Village at Mableton,875 Veterans Memorial Hwy SW,Mableton,GA,30126,877-455-3833,Public,24 hours daily,,6,eVgo Network,https://www.evgo.com/,GPS,33.8183131,-84.5816827,5/7/2023,228705,2023-05-07 23:56:29 UTC,7/4/2021,CHADEMO J1772COMBO,US,,
"Meijer Delaware, OH #249",1380 Sunbury Rd,Delaware,OH,43015,877-455-3833,Public,24 hours daily,,4,eVgo Network,https://www.evgo.com/,GPS,40.29046,-83.03138,5/7/2023,228706,2023-05-07 23:56:29 UTC,5/10/2022,CHADEMO J1772COMBO,US,,
Caltrans District 11 Headquarters,"4050 Taylor St, Stop 250",San Diego,CA,92110,877-455-3833,Public,24 hours daily,,6,eVgo Network,https://www.evgo.com/,GPS,32.756409,-117.200002,5/7/2023,228707,2023-05-07 23:56:29 UTC,5/23/2020,CHADEMO J1772COMBO,US,,
Prunedale Shopping Center,8065 San Miguel Canyon Rd,Salinas,CA,93907,877-455-3833,Public,24 hours daily,,6,eVgo Network,https://www.evgo.com/,GPS,36.801716,-121.664153,5/7/2023,228708,2023-05-07 23:56:29 UTC,12/1/2018,CHADEMO J1772COMBO,US,,
"Meijer W. Eight Mile Rd. - Detroit, MI #268",1205 W. 8 Mile Rd.,Detroit,MI,48203,877-455-3833,Public,24 hours daily,,4,eVgo Network,https://www.evgo.com/,GPS,42.44543,-83.11789,5/7/2023,228709,2023-05-07 23:56:30 UTC,9/21/2022,CHADEMO J1772COMBO,US,,
Claremont Star,415 W Foothill Blvd,Claremont,CA,91711,877-455-3833,Public,24 hours daily,,6,eVgo Network,https://www.evgo.com/,GPS,34.107578,-117.720539,5/7/2023,228710,2023-05-07 23:56:30 UTC,2/24/2022,CHADEMO J1772COMBO,US,,
Pike & Rose 3,11580 Old Georgetown Rd,Rockville,MD,20852,877-455-3833,Public,24 hours daily,,4,eVgo Network,https://www.evgo.com/,GPS,39.0505506,-77.1164109,5/7/2023,228711,2023-05-07 23:56:30 UTC,7/31/2020,CHADEMO J1772COMBO,US,,
Whole Foods Tamarac,7400 E Hampden Ave,Denver,CO,80231,877-455-3833,Public,24 hours daily,,4,eVgo Network,https://www.evgo.com/,GPS,39.6517061,-104.9022072,5/7/2023,228712,2023-05-07 23:56:30 UTC,9/21/2022,CHADEMO J1772COMBO,US,,
Safeway Mclean #1920,1688 Anderson Rd,McLean,VA,22102,877-455-3833,Public,24 hours daily,,4,eVgo Network,https://www.evgo.com/,GPS,38.922475,-77.20139,5/7/2023,228713,2023-05-07 23:56:30 UTC,8/26/2021,CHADEMO J1772COMBO,US,,
Mountain Vista Plaza,1425 Bradbury Ave,Duarte,CA,91010,877-455-3833,Public,24 hours daily,,10,eVgo Network,https://www.evgo.com/,GPS,34.13752,-117.98212,5/7/2023,228714,2023-05-07 23:56:30 UTC,9/21/2022,CHADEMO J1772COMBO,US,,
Valencia Crossroads,24290 Valencia Blvd,Valencia,CA,91355,877-455-3833,Public,24 hours daily,,8,eVgo Network,https://www.evgo.com/,GPS,34.411931,-118.555859,5/7/2023,228715,2023-05-07 23:56:30 UTC,5/12/2022,CHADEMO J1772COMBO,US,,
Wawa Sanford #5158,2690 W 25th St,Sanford,FL,32771,877-455-3833,Public,24 hours daily,,4,eVgo Network,https://www.evgo.com/,GPS,28.78691,-81.29702,5/7/2023,228716,2023-05-07 23:56:31 UTC,6/20/2021,CHADEMO J1772COMBO,US,,
Hyatt House El Segundo,810 S Douglas St,El Segundo,CA,90245,877-455-3833,Public,24 hours daily,,2,eVgo Network,https://www.evgo.com/,GPS,33.90415,-118.38202,5/7/2023,228717,2023-05-07 23:56:31 UTC,11/22/2019,CHADEMO J1772COMBO,US,,
Eden Center,6763 Wilson Blvd,Falls Church,VA,22044,877-455-3833,Public,24 hours daily,,2,eVgo Network,https://www.evgo.com/,GPS,38.87371,-77.15279,5/7/2023,228718,2023-05-07 23:56:31 UTC,2/15/2020,CHADEMO J1772COMBO,US,,
Lucky,291 McCray St,Hollister,CA,95023,877-455-3833,Public,24 hours daily,,2,eVgo Network,https://www.evgo.com/,GPS,36.852784,-121.397255,5/7/2023,228719,2023-05-07 23:56:31 UTC,3/7/2018,CHADEMO J1772COMBO,US,,
Lucky San Leandro,1300 Fairmont Dr,San Leandro,CA,94578,877-455-3833,Public,24 hours daily,,4,eVgo Network,https://www.evgo.com/,GPS,37.703138,-122.129266,5/7/2023,228720,2023-05-07 23:56:31 UTC,11/7/2019,CHADEMO J1772COMBO,US,,
Centre at Panola,3007 Panola Rd,Stonecrest,GA,30038,877-455-3833,Public,24 hours daily,,6,eVgo Network,https://www.evgo.com/,GPS,33.698337,-84.173288,5/7/2023,228721,2023-05-07 23:56:31 UTC,9/29/2021,CHADEMO J1772COMBO,US,,
Dutch Flat 76 Station,25 Canyon Creek Rd,Dutch Flat,CA,95714,877-455-3833,Public,24 hours daily,,2,eVgo Network,https://www.evgo.com/,GPS,39.187141,-120.832537,5/7/2023,228723,2023-05-07 23:56:31 UTC,3/7/2018,CHADEMO J1772COMBO,US,,
Lazy Acres,422 W Washington St,San Diego,CA,92103,877-455-3833,Public,24 hours daily,2,1,eVgo Network,https://www.evgo.com/,GPS,32.75023,-117.16767,5/7/2023,228731,2023-05-07 23:56:31 UTC,3/7/2018,CHADEMO J1772 J1772COMBO,US,,
Shell,41965 Nyack Rd,Emigrant Gap,CA,95715,877-455-3833,Public,24 hours daily,,4,eVgo Network,https://www.evgo.com/,GPS,39.292158,-120.678454,5/7/2023,228732,2023-05-07 23:56:31 UTC,3/7/2018,CHADEMO J1772COMBO,US,,
Fishtown Crossing,2401 Aramingo Ave # 2499,Philadelphia,PA,19125,877-455-3833,Public,24 hours daily,,2,eVgo Network,https://www.evgo.com/,GPS,39.9752798,-75.1207073,5/7/2023,228733,2023-05-07 23:56:31 UTC,6/20/2021,CHADEMO J1772COMBO,US,,
Lee Service Plaza,Lee Westbound Massachusetts Turnpike,Lee,MA,1238,877-455-3833,Public,24 hours daily,,1,eVgo Network,https://www.evgo.com/,GPS,42.298432,-73.274941,5/7/2023,228738,2023-05-07 23:56:32 UTC,3/7/2018,CHADEMO J1772COMBO,US,,
Safeway Tacoma,1112 S M St,Tacoma,WA,98405,877-455-3833,Public,24 hours daily,,6,eVgo Network,https://www.evgo.com/,GPS,47.2508373,-122.4553192,5/7/2023,228740,2023-05-07 23:56:32 UTC,4/1/2022,CHADEMO J1772COMBO,US,,
Northgate QFC,11100 Roosevelt Way NE,Seattle,WA,98125,877-455-3833,Public,24 hours daily,,2,eVgo Network,https://www.evgo.com/,GPS,47.709405,-122.31604,5/7/2023,228741,2023-05-07 23:56:32 UTC,6/2/2022,CHADEMO J1772COMBO,US,,
Lucky,2000 California Ave,Seaside,CA,93955,877-455-3833,Public,24 hours daily,,2,eVgo Network,https://www.evgo.com/,GPS,36.619787,-121.844479,5/7/2023,228745,2023-05-07 23:56:32 UTC,3/7/2018,CHADEMO J1772COMBO,US,,
REI,5375 S Wadsworth Blvd,Littleton,CO,80123,877-455-3833,Public,24 hours daily,2,2,eVgo Network,https://www.evgo.com/,GPS,39.620364,-105.091668,5/7/2023,228748,2023-05-07 23:56:32 UTC,3/7/2018,CHADEMO J1772 J1772COMBO,US,,
Orchard Town Center,14697 Delaware St,Westminster,CO,80023,877-455-3833,Public,24 hours daily,2,2,eVgo Network,https://www.evgo.com/,GPS,39.963186,-104.989953,5/7/2023,228749,2023-05-07 23:56:32 UTC,4/10/2020,CHADEMO J1772 J1772COMBO,US,,
Raley's,1020 Emerald Bay Rd,South Lake Tahoe,CA,96150,877-455-3833,Public,24 hours daily,,2,eVgo Network,https://www.evgo.com/,GPS,38.912668,-120.004568,5/7/2023,228752,2023-05-07 23:56:32 UTC,3/7/2018,CHADEMO J1772COMBO,US,,
New Seasons,760 E El Camino Real,Sunnyvale,CA,94087,877-455-3833,Public,24 hours daily,,2,eVgo Network,https://www.evgo.com/,GPS,37.356815,-122.020049,5/7/2023,228753,2023-05-07 23:56:32 UTC,3/7/2018,CHADEMO J1772COMBO,US,,
Carkeek Plaza,9999 Holman Rd NW,Seattle,WA,98117,877-455-3833,Public,24 hours daily,,4,eVgo Network,https://www.evgo.com/,GPS,47.701411,-122.363102,5/7/2023,228754,2023-05-07 23:56:32 UTC,7/1/2022,CHADEMO J1772COMBO,US,,
King Soopers Aurora #52,15109 E Colfax Ave,Aurora,CO,80011,877-455-3833,Public,24 hours daily,,4,eVgo Network,https://www.evgo.com/,GPS,39.7403081,-104.8125205,5/7/2023,228755,2023-05-07 23:56:32 UTC,7/1/2022,CHADEMO J1772COMBO,US,,
Strawberry Station General Store,17481 US-50,Twin Bridges,CA,95735,877-455-3833,Public,24 hours daily,,2,eVgo Network,https://www.evgo.com/,GPS,38.796189,-120.147,5/7/2023,228756,2023-05-07 23:56:33 UTC,3/7/2018,CHADEMO J1772COMBO,US,,
Buckley Square,17000 E IIiff Ave,Aurora,CO,80013,877-455-3833,Public,24 hours daily,,8,eVgo Network,https://www.evgo.com/,GPS,39.672772,-104.790706,5/7/2023,228759,2023-05-07 23:56:33 UTC,7/4/2021,CHADEMO J1772COMBO,US,,
Wawa Bradenton #5203,4506 53rd Ave E,Bradenton,FL,34203,877-455-3833,Public,24 hours daily,,6,eVgo Network,https://www.evgo.com/,GPS,27.445519,-82.504575,5/7/2023,228760,2023-05-07 23:56:33 UTC,11/19/2021,CHADEMO J1772COMBO,US,,
Calabasas Rondell Smart Park,26300 Rondell St.,Calabasas,CA,91301,877-455-3833,Public,24 hours daily,,6,eVgo Network,https://www.evgo.com/,GPS,34.146045,-118.697616,5/7/2023,228761,2023-05-07 23:56:33 UTC,8/27/2021,CHADEMO J1772COMBO,US,,
ABB San Jose,3055 Orchard Dr,San Jose,CA,95134,877-455-3833,Public,24 hours daily,,2,eVgo Network,https://www.evgo.com/,GPS,37.394653,-121.93781,5/7/2023,228762,2023-05-07 23:56:33 UTC,3/7/2018,CHADEMO J1772COMBO,US,,
Wawa Norfolk #8645,1146 N Military Hwy,Norfolk,VA,23502,877-455-3833,Public,24 hours daily,,2,eVgo Network,https://www.evgo.com/,GPS,36.860592,-76.209297,5/7/2023,228763,2023-05-07 23:56:33 UTC,8/19/2021,CHADEMO J1772COMBO,US,,
Newport Beach Civic Center,100 Civic Center Dr,Newport Beach,CA,92660,877-455-3833,Public,24 hours daily,,2,eVgo Network,https://www.evgo.com/,GPS,33.60814,-117.87277,5/7/2023,228764,2023-05-07 23:56:33 UTC,11/3/2020,CHADEMO J1772COMBO,US,,
Brentwood Plaza,8421 Winton Rd # 8567,Cincinnati,OH,45231,877-455-3833,Public,24 hours daily,,6,eVgo Network,https://www.evgo.com/,GPS,39.223654,-84.51823,5/7/2023,228765,2023-05-07 23:56:33 UTC,4/4/2022,CHADEMO J1772COMBO,US,,
Lucky,565 W Capitol Expy,San Jose,CA,95136,877-455-3833,Public,24 hours daily,,2,eVgo Network,https://www.evgo.com/,GPS,37.275614,-121.854372,5/7/2023,228766,2023-05-07 23:56:33 UTC,3/7/2018,CHADEMO J1772COMBO,US,,
Union City Smith Street Parking,3960 Smith St,Union City,CA,94587,877-455-3833,Public,24 hours daily,1,2,eVgo Network,https://www.evgo.com/,GPS,37.596393,-122.080143,5/7/2023,228767,2023-05-07 23:56:33 UTC,3/7/2018,CHADEMO J1772 J1772COMBO,US,,
North Haven PaviIion,100 Universal Dr,North Haven,CT,6473,877-455-3833,Public,24 hours daily,,12,eVgo Network,https://www.evgo.com/,GPS,41.353572,-72.870574,5/7/2023,228768,2023-05-07 23:56:33 UTC,5/16/2019,CHADEMO J1772COMBO,US,,
Sheetz #606,2500 Caton Hill Rd,Woodbridge,VA,22192,877-455-3833,Public,24 hours daily,,4,eVgo Network,https://www.evgo.com/,GPS,38.656564,-77.29006,5/7/2023,228771,2023-05-07 23:56:33 UTC,7/11/2020,CHADEMO J1772COMBO,US,,
Pan Am Shopping Center,3089 Nutley St,Fairfax,VA,22031,877-455-3833,Public,24 hours daily,,4,eVgo Network,https://www.evgo.com/,GPS,38.8702,-77.2616,5/7/2023,228774,2023-05-07 23:56:34 UTC,11/16/2019,CHADEMO J1772COMBO,US,,
Rialto Marketplace,1310 S Riverside Ave,Rialto,CA,92376,877-455-3833,Public,24 hours daily,,2,eVgo Network,https://www.evgo.com/,GPS,34.075802,-117.370627,5/7/2023,228775,2023-05-07 23:56:34 UTC,3/7/2018,CHADEMO J1772COMBO,US,,
New River Valley Mall,782 New River Rd,Christiansburg,VA,24073,877-455-3833,Public,24 hours daily,,2,eVgo Network,https://www.evgo.com/,GPS,37.165292,-80.426151,5/7/2023,228776,2023-05-07 23:56:34 UTC,6/23/2021,CHADEMO J1772COMBO,US,,
Lowes Foods - Brier Creek,8100 Brier Creek Pkwy,Raleigh,NC,27617,877-455-3833,Public,24 hours daily,,4,eVgo Network,https://www.evgo.com/,GPS,35.910055,-78.785178,5/7/2023,228777,2023-05-07 23:56:34 UTC,7/4/2021,CHADEMO J1772COMBO,US,,
Newport Coast Community Center,6401 San Joaquin Hills Rd,Newport Coast,CA,92657,877-455-3833,Public,24 hours daily,,1,eVgo Network,https://www.evgo.com/,GPS,33.60952,-117.82705,5/7/2023,228778,2023-05-07 23:56:34 UTC,6/12/2020,CHADEMO J1772COMBO,US,,
Bristol Farms,9039 Beverly Blvd,Los Angeles,CA,90048,877-455-3833,Public,24 hours daily,2,1,eVgo Network,https://www.evgo.com/,GPS,34.077342,-118.388499,5/7/2023,228779,2023-05-07 23:56:34 UTC,3/7/2018,CHADEMO J1772 J1772COMBO,US,,
Southside Shopping Center,32 Mill Creek Dr,Charlottesville,VA,22902,877-455-3833,Public,24 hours daily,,2,eVgo Network,https://www.evgo.com/,GPS,38.00095,-78.49633,5/7/2023,228780,2023-05-07 23:56:34 UTC,7/4/2021,CHADEMO J1772COMBO,US,,
Holiday Inn Express Sturbridge,21 New Boston Rd,Sturbridge,MA,1566,877-455-3833,Public,24 hours daily,,4,eVgo Network,https://www.evgo.com/,GPS,42.1138,-72.084988,5/7/2023,228781,2023-05-07 23:56:34 UTC,5/16/2019,CHADEMO J1772COMBO,US,,
Tara Crossing,399 Upper Riverdale Rd,Jonesboro,GA,30236,877-455-3833,Public,24 hours daily,,3,eVgo Network,https://www.evgo.com/,GPS,33.582536,-84.378756,5/7/2023,228782,2023-05-07 23:56:34 UTC,9/21/2022,CHADEMO J1772COMBO,US,,
Lanier Crossing,655 Atlanta Hwy,Cumming,GA,30040,877-455-3833,Public,24 hours daily,,6,eVgo Network,https://www.evgo.com/,GPS,34.188053,-84.143857,5/7/2023,228783,2023-05-07 23:56:34 UTC,3/24/2022,CHADEMO J1772COMBO,US,,
Cadence at Crown,113 Ellington Blvd,Gaithersburg,MD,20878,877-455-3833,Public,24 hours daily,,2,eVgo Network,https://www.evgo.com/,GPS,39.115519,-77.204474,5/7/2023,228784,2023-05-07 23:56:34 UTC,11/10/2018,CHADEMO J1772COMBO,US,,
The Loren,6410 Arlington Blvd,Falls Church,VA,22042,877-455-3833,Public,24 hours daily,2,1,eVgo Network,https://www.evgo.com/,GPS,38.872377,-77.161353,5/7/2023,228785,2023-05-07 23:56:34 UTC,3/7/2018,CHADEMO J1772 J1772COMBO,US,,
Redondo Beach Plaza,4001 Inglewood Ave,Redondo Beach,CA,90278,877-455-3833,Public,24 hours daily,,4,eVgo Network,https://www.evgo.com/,GPS,33.8944942,-118.3622796,5/7/2023,228787,2023-05-07 23:56:35 UTC,6/30/2022,CHADEMO J1772COMBO,US,,
The Shops at Riverhead,1762 Old Country Rd,Riverhead,NY,11901,877-455-3833,Public,24 hours daily,,2,eVgo Network,https://www.evgo.com/,GPS,40.927889,-72.706158,5/7/2023,228788,2023-05-07 23:56:35 UTC,10/3/2019,CHADEMO J1772COMBO,US,,
Mount Vernon Plaza,7694 Richmond Hwy,Alexandria,VA,22306,877-455-3833,Public,24 hours daily,,4,eVgo Network,https://www.evgo.com/,GPS,38.7511265,-77.0845374,5/7/2023,228789,2023-05-07 23:56:35 UTC,3/14/2020,CHADEMO J1772COMBO,US,,
Lloyd King Center,6350 Sheridan Blvd,Arvada,CO,80003,877-455-3833,Public,24 hours daily,,8,eVgo Network,https://www.evgo.com/,GPS,39.81111,-105.05197,5/7/2023,228790,2023-05-07 23:56:35 UTC,10/13/2021,CHADEMO J1772COMBO,US,,
Colony Square,2300 S Elmhurst Rd # 2364,Mt Prospect,IL,60056,877-455-3833,Public,24 hours daily,,4,eVgo Network,https://www.evgo.com/,GPS,42.0234333,-87.9409862,5/7/2023,228791,2023-05-07 23:56:35 UTC,6/1/2022,CHADEMO J1772COMBO,US,,
Mountain Meadow Plaza,4227 Tierra Rejada Rd,Moorpark,CA,93021,877-455-3833,Public,24 hours daily,,4,eVgo Network,https://www.evgo.com/,GPS,34.2681598,-118.8980045,5/7/2023,228792,2023-05-07 23:56:35 UTC,9/21/2022,CHADEMO J1772COMBO,US,,
Kroger Ripplewater Village,1160 Moreland Ave SE,Atlanta,GA,30316,877-455-3833,Public,24 hours daily,,4,eVgo Network,https://www.evgo.com/,GPS,33.722702,-84.349197,5/7/2023,228793,2023-05-07 23:56:35 UTC,6/15/2022,CHADEMO J1772COMBO,US,,
Charlton Service Plaza Westbound,6 Massachusetts Turnpike,Charlton,MA,1507,877-455-3833,Public,24 hours daily,,1,eVgo Network,https://www.evgo.com/,GPS,42.156111,-71.964722,5/7/2023,228794,2023-05-07 23:56:35 UTC,5/16/2018,CHADEMO J1772COMBO,US,,
"Shop N' Save - Williams, CA",421 7th St,Williams,CA,95987,877-455-3833,Public,24 hours daily,2,2,eVgo Network,https://www.evgo.com/,GPS,39.155571,-122.150232,5/7/2023,228795,2023-05-07 23:56:35 UTC,11/20/2019,CHADEMO J1772 J1772COMBO,US,,
Gardena Plaza,1420 W Redondo Beach Blvd,Gardena,CA,90247,877-455-3833,Public,24 hours daily,,4,eVgo Network,https://www.evgo.com/,GPS,33.89038,-118.2998,5/7/2023,228796,2023-05-07 23:56:35 UTC,8/27/2021,CHADEMO J1772COMBO,US,,
Lot 29,1636 5th St.,Santa Monica,CA,90401,877-455-3833,Public,24 hours daily,,8,eVgo Network,https://www.evgo.com/,GPS,34.013744,-118.490756,5/7/2023,228797,2023-05-07 23:56:35 UTC,7/23/2021,CHADEMO J1772COMBO,US,,
Brookdale Service Plaza - Northbound,Garden State Parkway,Bloomfield,NJ,7003,877-455-3833,Public,24 hours daily,,2,eVgo Network,https://www.evgo.com/,GPS,40.8390482,-74.1788491,5/7/2023,228798,2023-05-07 23:56:35 UTC,5/13/2020,CHADEMO J1772COMBO,US,,
Littleton Square,100 W Littleton Blvd,Littleton,CO,80120,877-455-3833,Public,24 hours daily,,6,eVgo Network,https://www.evgo.com/,GPS,39.61241,-104.988404,5/7/2023,228799,2023-05-07 23:56:36 UTC,12/21/2021,CHADEMO J1772COMBO,US,,
Victoria Gardens,12505 N Mainstreet,Rancho Cucamonga,CA,91739,877-455-3833,Public,24 hours daily,,1,eVgo Network,https://www.evgo.com/,GPS,34.112867,-117.533423,5/7/2023,228800,2023-05-07 23:56:36 UTC,6/14/2018,CHADEMO J1772COMBO,US,,
Stone Mountain Square,5370 Stone Mountain Hwy,Stone Mountain,GA,30087,877-455-3833,Public,24 hours daily,,8,eVgo Network,https://www.evgo.com/,GPS,33.8212179,-84.1158831,5/7/2023,228801,2023-05-07 23:56:36 UTC,3/17/2022,CHADEMO J1772COMBO,US,,
Ridgewood Shopping Center,3540 Wade Ave,Raleigh,NC,27607,877-455-3833,Public,24 hours daily,,6,eVgo Network,https://www.evgo.com/,GPS,35.8017173,-78.6841435,5/7/2023,228802,2023-05-07 23:56:36 UTC,4/4/2022,CHADEMO J1772COMBO,US,,
The World's Tallest Thermometer,72157 Baker Blvd,Baker,CA,92309,877-455-3833,Public,24 hours daily,,6,eVgo Network,https://www.evgo.com/,GPS,35.26648,-116.07248,5/7/2023,228803,2023-05-07 23:56:36 UTC,12/13/2018,CHADEMO J1772COMBO,US,,
Whole Foods Berkeley - Telegraph,3000 Telegraph Ave,Berkeley,CA,94705,877-455-3833,Public,24 hours daily,,4,eVgo Network,https://www.evgo.com/,GPS,37.8558,-122.26064,5/7/2023,228805,2023-05-07 23:56:36 UTC,8/30/2017,CHADEMO J1772COMBO,US,,
WinCo Las Vegas #113,6101 N Decatur Blvd,Las Vegas,NV,89130,877-455-3833,Public,24 hours daily,,4,eVgo Network,https://www.evgo.com/,GPS,36.2697722,-115.2083684,5/7/2023,228806,2023-05-07 23:56:36 UTC,6/30/2022,CHADEMO J1772COMBO,US,,
Palm Valley Crossing,409 N Litchfield Rd,Goodyear,AZ,85338,877-455-3833,Public,24 hours daily,,8,eVgo Network,https://www.evgo.com/,GPS,33.4517555,-112.3579751,5/7/2023,228807,2023-05-07 23:56:36 UTC,9/21/2022,CHADEMO J1772COMBO,US,,
Courtyard Marriott - Rye,631 Midland Ave,Rye,NY,10580,877-455-3833,Public,24 hours daily,,4,eVgo Network,https://www.evgo.com/,GPS,40.989586,-73.671855,5/7/2023,228809,2023-05-07 23:56:37 UTC,3/1/2014,CHADEMO J1772COMBO,US,,
Garage 680 - Broxton Westwood,1036 Broxton Ave,Los Angeles,CA,90024,877-455-3833,Public,24 hours daily,,2,eVgo Network,https://www.evgo.com/,GPS,34.061822,-118.446155,5/7/2023,228810,2023-05-07 23:56:37 UTC,9/29/2018,CHADEMO J1772COMBO,US,,
Aiso Street Parking Garage,101 Judge John Aiso St,Los Angeles,CA,90012,877-455-3833,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 9:00am - 11:59pm; Sat 9:00am - 11:59pm; Sun 9:00am - 10:00pm,,1,eVgo Network,https://www.evgo.com/,GPS,34.051235,-118.240515,5/7/2023,228811,2023-05-07 23:56:37 UTC,9/11/2018,CHADEMO J1772COMBO,US,,
LADWP LA Kretz Innovation Campus,525 S Hewitt St,Los Angeles,CA,90013,877-455-3833,Public,Mon 7:00am - 8:00pm; Tue 7:00am - 8:00pm; Wed 7:00am - 8:00pm; Thu 7:00am - 8:00pm; Fri 7:00am - 8:00pm; Sat 7:00am - 8:00pm; Sun 7:00am - 8:00pm,,2,eVgo Network,https://www.evgo.com/,GPS,34.04046,-118.23502,5/7/2023,228812,2023-05-07 23:56:37 UTC,9/1/2018,CHADEMO J1772COMBO,US,,
The Shops at Nanuet,75 S Middletown Rd,Nanuet,NY,10954,877-455-3833,Public,24 hours daily,,6,eVgo Network,https://www.evgo.com/,GPS,41.09426,-74.01316,5/7/2023,228813,2023-05-07 23:56:37 UTC,5/16/2019,CHADEMO J1772COMBO,US,,
Nottingham Commons,5267 Cambell Blvd,Nottingham,MD,21236,877-455-3833,Public,24 hours daily,,6,eVgo Network,https://www.evgo.com/,GPS,39.368397,-76.452257,5/7/2023,228814,2023-05-07 23:56:37 UTC,5/16/2019,CHADEMO J1772COMBO,US,,
Marina Square Shopping Center,1201 Marina Blvd,San Leandro,CA,94577,877-455-3833,Public,24 hours daily,,4,eVgo Network,https://www.evgo.com/,GPS,37.7098976,-122.1648337,5/7/2023,228815,2023-05-07 23:56:37 UTC,9/21/2022,CHADEMO J1772COMBO,US,,
Belmar,440 S Wadsworth Blvd,Lakewood,CO,80226,877-455-3833,Public,24 hours daily,,2,eVgo Network,https://www.evgo.com/,GPS,39.708161,-105.080314,5/7/2023,228816,2023-05-07 23:56:37 UTC,9/21/2022,CHADEMO J1772COMBO,US,,
LeMay-America's Car Museum,2702 E D St,Tacoma,WA,98421,877-455-3833,Public,24 hours daily,2,2,eVgo Network,https://www.evgo.com/,GPS,47.234898,-122.429536,5/7/2023,228817,2023-05-07 23:56:38 UTC,8/8/2018,CHADEMO J1772 J1772COMBO,US,,
ACME Woodbury #3970,631 Mantua Pike,West Deptford,NJ,8096,877-455-3833,Public,24 hours daily,,6,eVgo Network,https://www.evgo.com/,GPS,39.8261146,-75.1605268,5/7/2023,228819,2023-05-07 23:56:39 UTC,6/29/2022,CHADEMO J1772COMBO,US,,
Food Lion - Tuckaseegee,4709 Tuckaseegee Rd,Charlotte,NC,28208,877-455-3833,Public,24 hours daily,,6,eVgo Network,https://www.evgo.com/,GPS,35.2459937,-80.9039224,5/7/2023,229217,2023-05-07 23:56:34 UTC,9/24/2022,CHADEMO J1772COMBO,US,,
Town of Colma,1198 El Camino,Colma,CA,94014,877-455-3833,Public,24 hours daily,,2,eVgo Network,https://www.evgo.com/,GPS,37.676942,-122.459308,5/7/2023,229515,2023-05-07 23:55:42 UTC,2/5/2019,CHADEMO J1772COMBO,US,,
Save Mart,3620 N Carson St,Carson City,NV,89706,877-455-3833,Public,24 hours daily,,1,eVgo Network,https://www.evgo.com/,GPS,39.1908,-119.77507,5/7/2023,229518,2023-05-07 23:56:00 UTC,3/7/2018,CHADEMO J1772COMBO,US,,
Ballard Blocks,1451 NW 46th St,Seattle,WA,98107,877-455-3833,Public,24 hours daily,,2,eVgo Network,https://www.evgo.com/,GPS,47.6617217,-122.3758674,5/7/2023,229519,2023-05-07 23:56:05 UTC,4/30/2021,CHADEMO J1772COMBO,US,,
Target Virginia Beach #T2770,4554 Virginia Beach Blvd,Virginia Beach,VA,23462,877-455-3833,Public,24 hours daily,,4,eVgo Network,https://www.evgo.com/,GPS,36.847707,-76.135288,5/7/2023,229520,2023-05-07 23:56:11 UTC,1/1/2018,CHADEMO J1772COMBO,US,,
